person_id	street1	street2	street3	city	countrysubdivisioncode	countrycode	postalcode	longitude	latitude
11642a741bf64c9f917cb5439cb4d580	8745 E. Orchard Road	510		Greenwood Village	CO	US	801115025	-104.89	39.61
1166e30906394c4dba2e6dfa7cd7b465	2021 State Road 54			Land O Lake	FL	US	33549	-82.44	28.19
116b28e2983c44039eb8b20292742c94	650 Ponce De Leon Avenue	Suite 700		Atlanta	GA	US	30308	-84.37	33.77
116f72494d5e45b794be3caaa31f4675	264 Redwood Shores Parkway		Redwood Shores Marketplace	Redwood City	CA	US	940651172	-122.25	37.52
1171d3d36718435a8a69c8c9e7a04867	22390 Homestead Road			Cupertino	CA	US	950140116	-122.07	37.34
1171da73059e4fc0847181bfcc0fce7f	74855 Country Club Dr			Palm Desert	CA	US	922601999	-116.36	33.76
11739d2b18cb43eeaeefb9806a252874	17913 MacArthur Blvd.		Foodpark	Irvine	CA	US	926146505	-117.86	33.69
1174368d584d4d019b50eae0719b46d1	3512 E Interstate 40			Amarillo	TX	US	791034821	-101.8	35.19
1184d2054c9c44c9adea0068d8bdd508	2600 South and I-15			Woods Cross	UT	US	84010	-111.9	40.86
119883e8c6b04528a91360e82d4f07c6	1380 Mass Ave		Harvard Yard	Cambridge	MA	US	2138	-71.12	42.37
1198b4f74e174c48b89a45b877c9d039	20 Wilson Ave SW			Cedar Rapids	IA	US	524045684	-91.66	41.96
1199ff8c90064e139db511cca3d3340c	1601 S Sycamore Dr			Sioux Falls	SD	US	571104203	-96.67	43.53
119a7e0359554181b0f9a502ac351ad5	971 Greentree Road			Pittsburgh	PA	US	152203303	-80.05	40.42
119b2ae20bb64d1da0f961920a9e9b10	3461 W 3rd St			Los Angeles	CA	US	900201604	-118.29	34.07
119f5c7a948046198be6173e377d4bc3	127 San Marin Dr		San Marin Plaza	Novato	CA	US	949451209	-122.6	38.12
11a06fa900d847199ef85e01be50d839	2001 E. Lake Mead Blvd	#105		North Las Vegas	NV	US	890308902	-115.12	36.2
11a827d5954740588312dd6246076f78	2461 North 54th St			Philadelphia	PA	US	19131	-75.23	40
11b036bfa2cc4671bf7c338bf5be3784	10002 N. Dale Mabry Hwy			Tampa	FL	US	33618	-82.51	28.04
11b57777124f4b5485ed3826aeea3e6c	260 Beaver Creek Pl			Avon	CO	US	81620	-106.42	39.57
11b7e48f97cc4237a996e3ca88bc447d	4634 26th Avenue NE			Seattle	WA	US	981055024	-122.3	47.66
11bfa14bbbdc43a0a9007c7e71dd48ba	101 Auburn Way N			Auburn	WA	US	980025012	-122.23	47.31
11bfc66cfc5b421ab0e1a8cb8ef7fd5c	4904 Pt Fosdick Drive NW			Gig Harbor	WA	US	983351713	-122.58	47.3
11bfe79e5bdb4db7b08b0a8d0314cc2f	540 NE Northgate Way			Seattle	WA	US	981256154	-122.32	47.71
11c7fc9221c44955b43579d2e33c2ad5	550 Paiea Street			Honolulu	HI	US	968191856	-157.92	21.34
11d6d468b2674f859538e26d601f745f	1410 E John St			Seattle	WA	US	981125218	-122.31	47.62
11d7a9296e35432f8a34b21e337529fb	1080 Forest Avenue			Portland	ME	US	41033322	-70.29	43.68
11d87e606c2f4d649fe09a5e84d048c2	9648 Kenwood Road			Blue Ash	OH	US	452426184	-84.38	39.23
11da2f066d3943699d10b61fd276fd1a	3436 College Avenue			San Diego	CA	US	921157134	-117.06	32.74
11dc382abae4401f86c3f8517236cfbd	10925 Atlantic Avenue		Imperial Atlantic Plaza	Lynwood	CA	US	902622310	-118.18	33.93
11e2d9f6ef474d13bcf1db21f5c7bb62	300 W. First Ave			Arlington	TX	US	76019	-97.11	32.73
11e648deac3b4a98ad5c10bb398fd393	106 N. Denton Tap	#350		Coppell	TX	US	750192146	-96.99	32.97
11eb0a3d24ed4032b2cc358b4508c85d	200 South IH-35			Belton	TX	US	76513	-97.45	31.05
11edb6a7da284f19a8a1da5e7c0c9652	606 NW Richmond Beach Road			Seattle	WA	US	981773122	-122.36	47.77
11fe137500b44584b5216902c274f0cb	8151 Pat Booker RD			Live Oak	TX	US	78233	-98.33	29.56
11ff03cea2e6497fa70fbd9986d5d1dd	2601 Preston Rd.	#2058	Stonebriar Mall	Frisco	TX	US	750349005	-96.81	33.1
11fff2c68123408b93e01ea1deece057	560 N Center Street			Casper	WY	US	82601	-106.33	42.86
1202fceb1b8e40ffb03ed9d664cd34fc	151 W Grand River Ave			Williamston	MI	US	488951317	-84.28	42.69
120a5a55d3d9498294bfb5b892179f95	2910 1st Ave S			Fort Dodge	IA	US	505012972	-94.16	42.51
120b9858bd7b4a3cb47a35e23333346e	5760 Legacy Drive	B6	The Shops at Legacy	Plano	TX	US	750247102	-96.82	33.08
120dee561e744f748747331688866adf	2900 West Anderson Lane			Austin	TX	US	787571102	-97.74	30.36
121640db35dc4acb805382c52875321d	4001 N Midland Dr			Midland	TX	US	79707	-102.14	32.02
1218e2bc59f64a619f3503e9c8b76f9d	1101 Melbourne St	#P11B	North East Mall	Hurst	TX	US	76053	-97.2	32.83
121a62fa7f5349ad90d97dad47e7194d	Mainstreet & Stevens Creek Blvd			Cupertino	CA	US	95014	-122.01	37.32
12279fadfd514607871f8b525780edc4	30571 Highway 79 S	A	Creekside Plaza	Temecula	CA	US	925924821	-117.13	33.48
122a741031304528b505e950ad3ad748	401 A Avenue			Lake Oswego	OR	US	970343037	-122.67	45.42
122c0c2a3c2540848f8c3fdc37e97639	1450 Baltimore Street		Grandview Plaza	Hanover	PA	US	173318531	-76.96	39.77
122d6efefb634edeb6a7199163a012d5	1301 W Duval Mine Rd			Sahuarita	AZ	US	85629	-110.99	31.9
12341913d35341438259baf2bd237be6	515 Freshfields Drive F-100			Johns Island	SC	US	294555459	-80.15	32.61
123ac69b408044deafb64369fcc85a67	1249 Port Washington Rd.			Grafton	WI	US	530249315	-87.93	43.32
123b82af56404ec3bece3de96b947fc2	11010 NE 8th St			Bellevue	WA	US	980044408	-122.19	47.62
123ec648e228460589182607c0db4dd5	10600 Quil Ceda Blvd	332	Seattle Premium Outlets	Tulalip	WA	US	982718081	-122.19	48.09
123f3eb373ef4cdbbe21b3988b5dfe41	Boston Logan Term B Pier A-Tampopo			Boston	MA	US	2128	-71.02	42.36
124178989b474b3a9e8779885faaa0dc	100 Pioneer Blvd			Mesquite	NV	US	890274929	-114.07	36.81
12437b2c02be4105aec2d09db79c3c21	2640 Enterprise Dr			Opelika	AL	US	368011511	-85.41	32.62
1244856fff3b4103a8ff296a0d0681b1	3045 Rt 50			Saratoga Springs	NY	US	12866	-73.74	43.1
1250358a301d4494807df7e9ffc18fa9	4250 NW 20th St			Miami	FL	US	33126	-80.27	25.79
1252c957dfb44171a3cbe9ad5f0ea1d7	2400 M Street NW			Washington	DC	US	200371494	-77.05	38.91
125562e434cd48fd9297a5f67111d5ce	500 Fayetteville St. Mall			Raleigh	NC	US	276012118	-78.64	35.77
12583497d042470499110e831f8f3d0c	640 Eskenazi Ave			Indianapolis	IN	US	46123	-86.18	39.78
1261cf51692541a5bdf39f0aa36b65f7	901 New York Avenue NW			Washington	DC	US	200014413	-77.03	38.9
126c69fbba93498dbb0e353b27121ec9	6155 El Cajon Blvd.			San Diego	CA	US	921153915	-117.06	32.76
126dc0f131804b21b2714172adf149e7	1800 Bruce B Downs Blvd.			Wesley Chapel	FL	US	335448632	-82.35	28.18
126e7904f9114eff8bead85a217ffb85	800 5th Ave	L901		Seattle	WA	US	981047097	-122.33	47.61
12779c18e3ff4c42ba1f30973d9d4009	2055 Airport Hwy			Alcoa	TN	US	377013316	-83.99	35.81
1277b08cb40e4abd8cf9d78519e82a56	1010 N El Camino Real			Encinitas	CA	US	920241320	-117.26	33.07
1278a41a8ae24324a17ca2c69b3023ab	530 Fletcher Dr			Warrenton	VA	US	201862183	-77.8	38.73
127cc245611447968a42df9c164bcd48	1400 8th St.			Fort Worth	TX	US	761044110	-97.34	32.73
127cd9d95e6247e5b92bff64d6205a94	2001 Alford Park Dr			Kenosha	WI	US	531401929	-87.82	42.62
127f660955454bd0a5a0d7b0a6a48c62	29 Enon Street			Beverly	MA	US	19151115	-70.88	42.59
1280b4c8aa2a47dbbc1a7c79d0c9484d	8399 Colesville Road			Silver Spring	MD	US	209103229	-77.03	38.99
1281df3965944f7391bac503fda3eb4a	7708 North Kendall Drive	Space B5		Miami	FL	US	331567523	-80.32	25.69
1285ce3d9f68495c841b5c1d3b29386f	6845 Mesa Ridge Parkway			Fountain	CO	US	80817	-104.7	38.72
128b2581fc6a4eecb542dd071fd5ea33	5290 Diamond Heights Blvd			San Francisco	CA	US	941312118	-122.44	37.74
128c0040b8d34587970e1cbbf60f5cc0	1 Mayfair Mall N.			Wauwatosa	WI	US	53226	-88.05	43.07
129947f06ff74c92938e0aed5e9eead7	7930 Norwalk Blvd			Santa Fe Springs	CA	US	90606	-118.07	33.97
129a51fbc04449c08c5ed69cac7d82a7	6001 Bollinger Canyon Rd			San Ramon	CA	US	94583	-121.96	37.76
129a650c4d0c4346b5155c0fe2e1fb23	26 White Bridge Rd			Nashville	TN	US	372051400	-86.85	36.13
129c8e3d44f34dde917a5715428cbbb8	1805 Fort Jones Hwy			Yreka	CA	US	96097	-122.65	41.7
129d54616fba45cda310d24179b0643d	11861 Valley View St			Garden Grove	CA	US	928451236	-118.03	33.79
129e925ef10f4579a8d2517c13a1006e	5223 Alpha Road		Galleria North	Dallas	TX	US	752404342	-96.82	32.93
12a3b3c97bbf403da5e61b3dfb77cc74	7105 N. Navarro			Victoria	TX	US	779041507	-97	28.86
12a442b1eef2476faee1829aa6e2e1b5	2340 Park Ave			Tustin	CA	US	927822702	-117.83	33.7
12a82446825e42e49146be6ae6c3c80c	242 Elliott St.			Beverly	MA	US	19152419	-70.89	42.56
12a98cfa75fb456d9a04e251a3c9084a	946 W. Randolph St.			Chicago	IL	US	606072238	-87.65	41.88
12adf13711144814b9dabf37838edb47	175 W Shaw			Clovis	CA	US	936123726	-119.71	36.81
12b2135de4d041a4a1d6a090d8977dc1	292 E. 40th Street			San Bernardino	CA	US	924041356	-117.28	34.17
12b94bd1574647a8a7ffcb4ddbf3f044	1931 Jesse Jewel Parkway			Gainsville	GA	US	30501	-83.8	34.31
12b9cb85aae74e15aa3e81950f5980cd	51 W. Courtyard			Jamaica	NY	US	11430	-73.79	40.65
12bb28f74cc24c788113326105629a9b	94-799 Lumiaina Street		Waikele Center	Waipahu	HI	US	967975041	-158.01	21.4
12c783f75d5847c08e1a0e582a6b735a	20701 Interstate 30 S			Benton	AR	US	72022	-92.62	34.61
12cca3942a6641428967693f1e90d3df	2405 N Pearl St			Tacoma	WA	US	984062575	-122.51	47.27
12d9987683864a7ab8a6739a2a10aff2	3604 84th Ave Circle East			Sarasota	FL	US	34243	-82.52	27.39
12da1e886d0c405299369ee3f0d975e1	1313 S. Harbor Blvd			Anaheim	CA	US	92802	-117.92	33.81
12e0c95d8db54ee48800073d5b0a1269	5080 Rodeo Road			Los Angeles	CA	US	90016	-118.35	34.02
12ede229379747bd8d74ccdc20097ca3	11750 Commercial Blvd			Fishers	IN	US	460382903	-86.01	39.96
12ef8b74a72d489a9aa37d9228e6c1b8	209 W. Jackson			Chicago	IL	US	606066907	-87.63	41.88
12f0142f294c4977add82252007556b8	2515 Erie Blvd			Syracuse	NY	US	13224	-76.1	43.05
12f7dc81c39a4db59177faaa1769a0dc	9620 28th Ave SW			Seattle	WA	US	981264102	-122.37	47.52
12f80d3087144ef8ae3de90220cd0b2d	253 High School Rd NE			Bainbridge Island	WA	US	981101627	-122.52	47.64
12fcc893d40147d7bc0183ef93fbe80e	1701 South El Camino Real			San Mateo	CA	US	944023025	-122.31	37.55
13032878f513409bb503d79069bd8779	5455 Geary Blvd			San Francisco	CA	US	941212383	-122.48	37.78
13033baa9d294c3c9165a00d71b72614	402 21st Avenue S			Nashville	TN	US	372032404	-86.8	36.15
1303cccd542e4e63af9e04f2587e6261	5850 NE Prescott Street			Portland	OR	US	97218	-122.6	45.55
130a423ffae24fc09c6cf91590e336d3	765 N Temperance Avenue	101	Sunrise Pavilions	Clovis	CA	US	93611	-119.66	36.84
1314cb7b712649af9acf1ac19aadd267	5959 Triangle Town Boulevard	Unit CL1136	Triangle Town Center	Raleigh	NC	US	276163268	-78.58	35.87
131a2c60165f4ff8995e0dadbcf090e9	39508 N. Daisy Mountain Drive			Anthem	AZ	US	850866056	-112.13	33.84
131acac3f21b430bb6c0df9fa77b4b08	4800 Laurel Canyon Blvd		Laurel Canyon Plaza	Valley Village	CA	US	916073717	-118.4	34.16
131bde0240b4492ebca42f488ba8df56	12210 Princeton Drive			Huntley	IL	US	60142	-88.43	42.15
131d42c477cf4ea9a4823922d1f3f831	12101 SE Mill Plain Blvd			Vancouver	WA	US	986846037	-122.55	45.62
131ecf81d424411b88d504a6dd35bc74	1075 Southdale Center		Southdale Center	Edina	MN	US	55435	-93.33	44.88
1320d4d9ff6c47e18ed75785d7569137	1224 North Harbor Blvd			Anaheim	CA	US	92801	-117.92	33.85
1335347b43344f7883370a9b71fe42e7	9031 N Indian Trail Rd		Sundance Plaza	Spokane	WA	US	992089116	-117.49	47.74
133806412d2a4ebd813370359f357878	10250 West Charleston Blvd			Las Vegas	NV	US	891351020	-115.32	36.16
133924ae2c774c84973a00d6b4687529	5680 Mission Center Dr			San Diego	CA	US	92108	-117.16	32.78
133a58e4ebdf45dd9e8f48325bdb22f4	Palm Beach Int'l Airport	Bldg 1000 Suite 124		West Palm Beach	FL	US	33406	-80.09	26.69
133d2f38d79b40b6a047374a4e1b1cdc	3955 Missouri Flat Road			Placerville	CA	US	956675208	-120.84	38.71
1342d779e7594c899f9ce936e55790d7	9372 Sheridan Boulevard		Westminster City Center Marketplace	Westminster	CO	US	800316304	-105.05	39.87
134befa315d24b59a267013a8cfcbde9	3360 North Gloster Street			Tupelo	MS	US	38804	-88.71	34.3
13536ef79ed1420c92fa9bc851cf4cd0	1750 Miramonte Ave			Mountain View	CA	US	940403763	-122.09	37.37
1353dbe91e7d487ea07d84376ed1a221	702 N 5th Ave			Sandpoint	ID	US	838641521	-116.55	48.28
1354b9d1ecc94f90ae55b0f5e892de62	114 Carbon City Rd			Morganton	NC	US	286554226	-81.71	35.74
13587a53e9c24b40ae442536930f2448	14456 Delaware Street			Westminster	CO	US	800239265	-104.99	39.96
1359818aa5bc4becaad9c18df5dbf776	9404 Dunkirk Lane North			Maple Grove	MN	US	55311	-93.49	45.13
135b0e8d3c7c4440be4ebca74ea9fb84	120 Lincoln Ave SE			St Cloud	MN	US	563040822	-94.15	45.57
135ceb57c67d4f768bf20cb33b887e24	13166 Main Street			Hesperia	CA	US	923454667	-117.38	34.43
1360c2518d56433ea2edd28c0cf9261b	1500 Wilson Blvd			Rosslyn	VA	US	22209	-77.07	38.89
13629eb02b5b4b429c469ca53a5931aa	129 East Freemont St.			Las Vegas	NV	US	891015603	-115.14	36.17
1365260bd9584dd49b91e6b650915e7e	459 BRANDON TOWN CTR	STE 964	Brandon Town Center	BRANDON	FL	US	33511	-82.33	27.93
136a0b14cb2c42faa5a7492eb43480c5	1600 Plaza Way			Walla Walla	WA	US	993624325	-118.35	46.05
136baefea7364ff5925cb81dedbd9bf1	17015 Walnut Grove Drive	Suite 101	Coyote Creek Center	Morgan Hill	CA	US	950374436	-121.64	37.13
136c7a6bca81442db22d5d341e05a21d	4425 Park Road	100		Charlotte	NC	US	282092269	-80.85	35.17
136d774c59da4d0b9c8f88225e2b0be1	1530 East Market Street			Nappanee	IN	US	465502306	-85.98	41.44
13712893fcb34bd691d9a1dfd0d155bd	1704 W Francis			Spokane	WA	US	992056833	-117.44	47.72
13848328f35a4366919ac44f579eadd2	11211 Point East Dr			Rancho Cordova	CA	US	957426239	-121.27	38.61
13853a0e60ad42bea59e490fb39b0044	6435 Lee Highway			Warrenton	VA	US	201877903	-77.77	38.73
138ed93630ec4e59bda8aed2d92f42eb	1201 NW LeJune Road			Miami	FL	US	331362315	-80.26	25.78
1394e70df1d44d6ab9e7e413f4157dae	3614 Twin Creek Dr			Bellevue	NE	US	681234065	-95.97	41.14
139ba634b97a48699224973289e3b484	640 Shunpike Rd.			Chatham	NJ	US	7928	-74.43	40.75
139ec5adeeac4afcbcff62bc3c867330	1501 East Broad Street		Statesville	Statesville	NC	US	286254481	-80.86	35.79
13a2ad14d1344fe7a192eb4a8366f928	14508 Valley Center			Victorville	CA	US	92395	-117.32	34.51
13a72ada365b4840b71371917fa0f462	2808 61st Street			Galveston	TX	US	775512224	-94.83	29.27
13aaa1bfcbaa4ae092d311e6beeba695	1161 Westwood Blvd.			Los Angeles	CA	US	900243419	-118.44	34.06
13aadd16d0e64941aeb4d24d2037fcef	3017 N. Durham Drive			Houston	TX	US	77018	-95.41	29.81
13ab3fcafae84cb7856cdff7f71c43fa	1555 N Barrington Rd			Hoffman Estates	IL	US	601691019	-88.14	42.05
13b05afb8c4249179074ce931636fc70	29834 N Cave Creek Rd			Phoenix	AZ	US	853315836	-111.99	33.76
13b7b2eccf664a329d83d2a238a9a11d	2045 N Shadeland Ave			Indianapolis	IN	US	462191733	-86.04	39.8
13b9a30150f94769aa55535001893d4e	12401 Wayzata Blvd	Spc. #2138	Ridgedale Center	Minnetonka	MN	US	55305	-93.44	44.97
13bb9b5a8be748d6ae7ed5ad3ce902a6	400 Evergreen Ct	Route 22	Woodbury Common Premium Outlet	Central Valley	NY	US	109176700	-74.13	41.32
13bbddb500e54ab392c8da22ae7a41cd	2205 W. Arlington Blvd.	Suite A	Stanton Square Shopping Center	Greenville	NC	US	27834	-77.41	35.61
13bda8fbd70a4814b956df1d55320398	7747 Old Troy Pike			Dayton	OH	US	45424	-84.14	39.87
13c3884c80ee4878ad15e81ab63cb95c	3040 W Broadway	Suite 100		Sedalia	MO	US	653012487	-93.26	38.71
13c3c9b11acd4d509efc39eb928248f6	8250 Transit Rd.		Eastview Plaza	Williamsville	NY	US	142212820	-78.7	42.99
13c47585aa254c2c99abbf1fae4cac33	471 University Pkwy			Aiken	SC	US	29801	-81.77	33.57
13c74d6492014fa4b08723bc55b87579	3175 E. Thomas Road	101		Phoenix	AZ	US	850168000	-112.01	33.48
13cdf9272a05460aa0d30a22d6a8b432	222 South 15th Street			Omaha	NE	US	681021680	-95.94	41.26
13d3c1b4461a418ea65dd9ddc7ab77bf	511 North Veterans Parkway			Moultrie	GA	US	31788	-83.76	31.19
13d4cf14f2ce47249b3cfb8a1128a7d1	1313 Sam Rittenberg Boulevard			Charleston	SC	US	29407	-80	32.81
13d551f1c2084eb584d6f5cad4c1348f	1491 Lexington Avenue			New York	NY	US	100297307	-73.95	40.79
13d9215510ae4f5087c6d26485656ab0	100 South 12th Street			Richmond	VA	US	232194012	-77.44	37.54
13dbf409912748af89dc3d4aafbfd222	1101 South Canal St.	Suite 100		Chicago	IL	US	606074933	-87.64	41.87
13df477da33a44899ba8d50e3710d723	5600 E Santa Ana Canyon Rd			Anaheim Hills	CA	US	928073126	-117.79	33.85
13e0d788744c413e99fe60f4f571233b	12500 Memorial Dr.		Lantern Lane S.C.	Houston	TX	US	770247556	-95.55	29.77
13e5fe4f6d76406f89bb6c1d2ce88fe6	1999 W Wickenburg Way			Wickenburg	AZ	US	853902205	-112.77	33.96
13e66726ced74ce1b6312b7f194667e0	6280 20th Street	Suite A		Vero Beach	FL	US	329667675	-80.46	27.64
13ecf35c6ec649db93b66c311b7e75ba	1535 Broadway			New York	NY	US	100364098	-73.99	40.76
13f008569291473d95738e89ad15345d	943 Second Avenue			New York	NY	US	100227744	-73.97	40.76
13f26e369c1240c08200f4f1bcf26456	172 Deming Street			Manchester	CT	US	60421728	-72.53	41.81
13f6f5de4fda4f118134e32353df8b83	303 Arsenal Rd.			York	PA	US	174021909	-76.73	39.98
13f95724ed4042aaa8953e8ed5d073c9	2448 West Thomas Street		Town & Country Shopping Center	Hammond	LA	US	70401	-90.49	30.5
13f997b9e6384b809bfe26cb6fa9f8af	5501 Josh Birmingham Pkwy			Charlotte	NC	US	28208	-80.93	35.22
13fb2c20d4b3441f958f4b9a77823ffe	600 S. Broadway			Walnut Creek	CA	US	945965208	-122.06	37.9
13fec8f3cfae4ca186eab06b75cb3cec	4500 Coffee Rd			Bakersfield	CA	US	933085025	-119.09	35.4
140d73b7ee7d4d75aefe61b2d823d19e	301 W. 4th Street			Santa Ana	CA	US	927014502	-117.87	33.75
1410e1ea947d4ee2853edbdc9ba89f08	2873 Richmond Ave			Staten Island	NY	US	10314	-74.17	40.58
14124920a71f47b0aafe3af220107cfe	3530-A Spencer Hwy		Spencer Square	Pasadena	TX	US	775041172	-95.19	29.66
1416ccd4f3414854ab10e75e9e2f1fba	1826 Library St.		Reston Town Center	Reston	VA	US	20190	-77.36	38.96
1418e71469474b7fa160cd76b198cb08	4724 1/2 Admiralty	Space A-22		Marina del Rey	CA	US	902926905	-118.44	33.98
141acdc240c34737bc25aaa030051b1e	995 Saratoga Avenue			San Jose	CA	US	951292335	-121.98	37.31
141e082d59ef48759823ab1ddcfe1f7a	300 Meyerland Plaza Mall			Houston	TX	US	770961611	-95.46	29.69
142a2b3df84841599071107326368f2b	575 College Dr			Henderson	NV	US	89015	-114.96	36.01
14379f3522ed480098b880f2ed071058	13914 Galveston Road	Suite 100		Webster	TX	US	77598	-95.16	29.58
143c28deab3f41f1ae3aa9a6670877b0	422 Los Cerritos Center	#E02		Cerritos	CA	US	90703	-118.09	33.86
143cf71b0ced4ada88c9ff92e7c16758	2500 E Lake St			Minneapolis	MN	US	554061976	-93.24	44.95
143d05b3029c483a80c3ebb4fa3aa620	80 NE Cedar St			Madras	OR	US	977411956	-121.13	44.64
144581d274654cf3a6af4de58603f08d	1334 East Chandler Blvd			Phoenix	AZ	US	850486267	-112.05	33.31
14462e564e044822b4b29684512ee428	6460 East Yale Ave			Denver	CO	US	802227156	-104.91	39.67
144c6d2b074d4984965f3361da611b7b	9235 US Hwy 72			Germantown	TN	US	38138	-89.76	35.06
144f2b2e5def415b88d3de6b10461d26	400 COMMONS WAY	Space# 2440	Bridgewater Commons	Bridgewater	NJ	US	8807	-74.62	40.59
145de283cf9c4377a3dea3afb87774f3	"154 Turnpike Road, Rte 9"			Southborough	MA	US	17722120	-71.52	42.29
145e5748cf504c1a82adb8bd8d57ae2f	6637 S. Virginia St		South Virginia Commons	Reno	NV	US	895111170	-119.78	39.47
146228b7a92045e2883fbefee7a15608	9700 Airport Blvd			San Antonio	TX	US	782164821	-98.48	29.52
146533f0231848a7a8046f858681353d	2475 Albany Avenue			West Hartford	CT	US	61172520	-72.75	41.79
14674d9431784374962739bef56aa7f9	1040 El Camino Real			Encinitas	CA	US	920241333	-117.27	33.07
146879f8073243259c32cba0e14c74cd	Clarksburg Road			Clarksburg	MD	US	20841	-77.29	39.22
147118864d59460989e5db374690d1bf	343 N. Randall Rd.	Suite A	The Shops on Randall Rd.	Lake In The Hills	IL	US	601565961	-88.33	42.18
1473097b38ef4af2baa785f83d10b95a	1531 NE 145th St			Seattlle	WA	US	981557205	-122.31	47.73
147342333fb24de68e8e7a3ee22b267c	4850 Park St.			Saint Petersburg	FL	US	337092226	-82.75	27.82
1474f106266144e19ed6a01bbf48a462	1240 W. Foothill Blvd	Suite A		Azusa	CA	US	91702	-117.93	34.13
1476bfc85b584e30a79790be39f7929f	298 King Street			San Francisco	CA	US	941071702	-122.39	37.78
147be99d763240b4b7cbe0e024693807	920 North Water Street		Red Arrow Park	Milwaukee	WI	US	532023265	-87.91	43.04
147f86d957754e9398f223d178ee95b4	457 River Road		Edgewater Commons	Edgewater	NJ	US	70201145	-73.98	40.81
1486070ef4014e37bccc2522646991fa	3619 S. Las Vegas Blvd.	Suite 100		Las Vegas	NV	US	89109	-115.17	36.11
148756e9c5ef42219e3e8acf7c35d608	3915 Pelham Rd			Greenville	SC	US	296156622	-82.26	34.86
148adfcaa27d485b82f323aaaad036bd	19353 Promenade Drive		Lansdowne Town Center	Ashburn	VA	US	201766501	-77.5	39.08
148e376617234f048dc6744258037926	81952 US Highway 111	#A		Indio	CA	US	922019716	-116.23	33.71
149712de2ae24c219b992cb3a5f432bc	11521 FM 620 N	950	Plaza Volente Shopping Center	Austin	TX	US	787261139	-97.83	30.45
149f67791ca9431bb9c27f9f59a4435a	3800 SW Freeway	Bld A		Houston	TX	US	77027	-95.44	29.73
14a0ac6daabd41e49a79fb4c2a413c94	2326 W Owen K. Garriott			Enid	OK	US	737035535	-97.91	36.39
14a38d48392643d1b31ac56ec7d7ad00	201 E Jefferson Ave			Englewood	CO	US	801133726	-104.98	39.65
14aec0282fa74553920a36eecf20a478	67 Pleasant Valley St			Methuen	MA	US	18447202	-71.16	42.74
14b0f8a0f7024e9094869bccc14150f4	1725 West Uinta Way			Park City	UT	US	840987534	-111.54	40.72
14b3c3a8b314464a9daf8354ed6dd560	600 E Grand Ave			Chicago	IL	US	606113419	-87.61	41.89
14b3fa95de4f404a8c46709ef16ec58f	BWI Airport			Baltimore	MD	US	21240	-76.67	39.19
14b8e91e01a348198b6f4fb0f28d9ab1	515 Village Center Dr.			Burr Ridge	IL	US	605274516	-87.91	41.75
14bcdc3f115d416d95df1c413343826c	600 Stewart Street			Seattle	WA	US	981011230	-122.34	47.61
14beaba5927246a8891d3c74257a9a99	222 Saint Paul Pl			Baltimore	MD	US	21202	-76.61	39.29
14c1ac91fa394e92914df905706b04fb	3471 W Century Blvd			Inglewood	CA	US	903031218	-118.33	33.95
14c466243c9a453584eb73a1de6236d0	1100 Jefferson Road			Henrietta	NY	US	146233135	-77.61	43.09
14c4f0dfa9074925a904d66ab61b9ee6	211 Main Street			Northampton	MA	US	10603122	-72.63	42.32
14cbeafc2297453e9bf4924c2eabe35e	1301 Frederick Blvd			Portsmouth	VA	US	23707	-76.32	36.83
14cc1ff21534463d9e9fce6570753307	3421 E. Broadway Blvd	#191		Tucson	AZ	US	857165420	-110.92	32.22
14cc83b46cfa444daf2782492648db5a	7711 Beach Blvd.			Buena Park	CA	US	906201934	-118	33.85
14ccd761d68248979e0fb857ae5e9aa5	5011 Verdugo Way		Mission Oaks Place	Camarillo	CA	US	930128658	-119	34.22
14cd68209b934834afcbc6f217ddde0a	15051 E 104th Ave			Commerce City	CO	US	80222	-104.81	39.89
14d2c0a1d5bb4ffa87ad74b5c41189a9	3556 Clemson Blvd			Anderson	SC	US	29621	-82.68	34.55
14da6197d53d4ca49f4ce75367bb06cc	5321 Broadway Road			San Antonio	TX	US	782095713	-98.46	29.48
14db1791468d4472b6926830ac29a5ba	800 W. Olympic Blvd.	102		Los Angeles	CA	US	900151360	-118.27	34.04
14dc22654684405b9c4ece23bf234330	10301 Maysville Rd			Fort Wayne	IN	US	468359591	-85.01	41.13
14eebb44a86943ba84953d42523855e5	10136 Two Notch Rd			Columbia	SC	US	292294389	-80.88	34.11
14eeeab1e08f47fc96b290ba90d9a46f	1170 W. Baker Street			Costa Mesa	CA	US	926264100	-117.91	33.68
14f12efd9aa04c009e9bde68d66509e5	623 Meridian Ave E			Edgewood	WA	US	98354	-122.29	47.25
14f1815167fa4890a31cc4456d1c53c2	2302 E. 17th Street			Santa Ana	CA	US	927058609	-117.83	33.76
14f7070a8987467baed8df67c54dfd88	1306 Hillside Avenue			Harrisonburg	VA	US	228012994	-78.88	38.43
14ffee72f67847aba81c4bec72dd6201	1 E Delaware Place			Chicago	IL	US	606111449	-87.63	41.9
150164d1030149b58fe5f3278141ad18	4848 San Felipe Road	110	Evergreen Shopping Center	San Jose	CA	US	951351276	-121.77	37.3
1502afeb47294f6c912e1449f6cf83ff	525 NE Grand Avenue			Portland	OR	US	972322726	-122.66	45.53
1502fe1c8f9c4973bc0631d34f5147bf	3220 Countryside Drive			Turlock	CA	US	953808426	-120.88	37.52
